id,TA_formal
850144438810796034,20
850094911944785920,12
850086289747607554,10
849982762027298816,4
849970784244297731,14
849951990612361220,11
849947377142288384,12
849922807928696832,9
849891437470773248,12
849876342900436992,7
849864248222154756,7
849845602062094336,7
849769400987258880,11
849737330302824449,10
849722067452928002,13
849696394134859776,11
849695651348844544,10
849676741450883073,15
849634275641237504,9
849604388976984064,12
849594248601239553,11
849588381994684417,9
849516966415151105,7
849508224155996160,13
849461103201595393,8
849449264392679424,8
849433413350248449,11
849421562071666689,12
849353148942733312,9
849301499457024000,6
849301292694605826,14
849296109365284870,7
849242689363222528,16
849215732386869249,10
849202991706120192,8
849036061804306432,28
849011900163731461,10
849007827582685184,7
848991470484934656,13
848965134945013760,11
848939318278324224,9
848937136187486208,8
848927877156524038,6
848923716549582849,8
848917513568215041,9
848880314890027008,15
848855185002811392,10
848809819708547072,17
848806581873635329,12
848800503043633153,10
848731864944726016,11
848725011435323393,9
848699080289243136,11
848649803244371969,7
848644170197684224,17
848613508816269312,16
848609804071444481,4
848603442331439104,10
848593386399551488,7
848567955529093120,18
848558222185287680,6
848535742196396032,7
848535507835510784,35
848529940001718272,9
848526881133662209,13
848522908708163589,13
848509155480621057,9
848487183853944835,9
848482568706174976,5
848361888522145792,11
848360992979521537,6
848288593508519936,7
848270747235745792,7
848269851353370624,14
848257873956220928,10
848257140259250178,14
848255800892063746,6
848233082905874432,11
848206709801852928,13
848158139774107650,10
848109489970487296,10
848095339320139776,8
848067459374567424,9
848059924810739712,8
848022369927081984,9
847972302172061698,10
847937711147274240,10
847892765144961025,10
847889908802912263,11
847882681937514496,10
847841175151271936,31
847833141842767873,8
847821808527171585,9
847809472127012864,9
847803457557889026,11
847784740308570112,12
847637082428153856,6
847594075549204480,9
847566103937077251,5
847565755860135936,12
847556595684970498,7
847523348171116544,11
847474312797749248,8
847458311784091648,13
847458027917758464,13
847425195262398464,9
847395249592782848,7
847386755422539778,9
847379983890735104,12
847336415473958912,9
847324522097156097,8
847305650015150080,9
847288782978023425,10
847255824208613377,7
847207009313263616,8
847182123924705282,11
847178215986728960,14
847145097158414336,14
847139321685688322,30
847135871518343170,8
847119954575003651,6
847119172891037696,11
847114595013726208,7
847101335178809345,12
847096055112122368,11
847062285893828608,9
847001072199716864,19
846992339671420928,13
846909659416084480,10
846908790280769536,10
846894091929468928,11
846889713264988161,12
846878232939024384,7
846843399437111296,7
846815437149081600,12
846801307574943744,6
846798312552443904,12
846797602012188673,7
846780503898439680,13
846712481850544132,5
846692565646819328,8
846684558154223616,10
846656127769153536,4
846640511100375040,10
846625659266969601,8
846441949200613376,7
846409994866229250,8
846391378980454400,9
846376273379254272,7
846370237704556544,9
846322162692710401,9
846306050886287360,8
846305675592421376,9
846297956865191938,5
846224376672464896,10
846209717823266817,9
846148456460800005,13
846147265764868096,10
846118524254896130,8
846074281339600896,11
846051875296206848,12
846051663974711296,5
846048396368629761,24
846034021024980992,10
845954255538327552,6
845946694990749696,9
845930755679293440,15
845920278878277632,8
845866991504252928,9
845847998693363713,11
845751634953166848,9
845738663048871936,16
845638905051299841,11
845621641551974400,6
845596136098422785,11
845561610374696960,11
845477594871009280,10
845464237031985152,7
845448401953214464,10
845409906433949697,11
845405187552563201,16
845385497845387264,11
845352641269919745,12
845331868241285121,11
845330875776716801,10
845319074053869569,9
845275764346044416,8
845206807454740480,9
845187043168698368,9
845168308303417344,12
845141924512055298,6
845102067421237248,10
845090302335614977,10
845030830648901632,15
844993940499714048,27
844987122826317826,13
844962951069024256,19
844961363344674820,14
844953850113085440,8
844937031545425921,7
844935948395823104,5
844934902420295684,7
844914635895705600,4
844899521142427649,10
844888985109454849,13
844881453540364288,14
844859032137457664,11
844809245044355073,9
844727120605728769,10
844706654402887680,10
844679806172086272,7
844627589603909632,16
844624211419320322,10
844604055678861312,11
844567317015150592,15
844557027963813888,11
844556392228904960,10
844538909308731392,8
844504178521128960,10
844456654095765505,3
844451239278624769,10
844451106054946819,14
844351933372682241,5
844336339986341890,13
844315229983064064,6
844300430800818179,7
844290204781477888,19
844283063257436160,16
844278958862602241,14
844261543441289217,11
844249790326161410,12
844228966500253696,4
844222320705261568,6
844212050662449158,11
844179503417114628,13
844133486055239680,10
844127518307184641,12
844096995119648768,10
844077749916590080,8
844075223855120385,12
843965632878202880,7
843960623041978368,10
843940567901986816,7
843925368805490688,6
843913374291415041,12
843877080450371584,11
843840668539764736,9
843792353609490433,13
843779155749670912,13
843745201881604096,10
843660871104520192,7
843590691800408064,28
843590154237296640,13
843582860078596101,11
843582313510387713,8
843527512999247872,6
843495116824363008,9
843489757690839040,10
843428115124797440,11
843405851914321920,6
843347110019973120,10
843328365213966337,10
843324907605827585,8
843306142533107713,8
843275220031062017,16
843273826406404096,7
843254559283826688,8
843239080133644288,22
843203119936765952,12
843190947248852992,14
843149593110024192,8
843119919151697920,14
843105989897441280,12
843093404145930240,6
843041563911577600,10
843024177925971969,8
843024179389640704,17
842980755999412224,13
842963843290730496,12
842956231774031872,13
842919648811204608,9
842903385087098881,9
842899768342921216,11
842890818319015936,8
842861105365958656,10
842823881761198084,10
842818082246705152,19
842795202586836993,10
842784135416614916,27
842775818967404544,8
842772316727721984,7
842734544541368320,15
842703747134513153,9
842678998115258368,9
842670776029401088,12
842656829591240704,6
842520865300533248,7
842480607863226368,11
842421059727036417,12
842406869868130314,7
842395430046568449,15
842354116647096320,7
842344711117541376,8
842335578842583041,1
842217127377551361,14
842197491927920641,9
842188173241397248,11
842075447357784069,9
842072909413789709,10
842063059308969984,8
842057380162613252,6
842032646368681984,7
842016283365265408,11
841993153448144896,7
841987134022127616,2
841986397464612868,7
841964714888462336,14
841963800899248129,8
841963054254456833,9
841956392445595648,9
841935573069778946,6
841932487706202112,12
841898339910180866,9
841849335071543298,9
841830364620414976,14
841827540016762881,7
841809282450386944,12
841776733695090688,7
841729992023261184,5
841715558236225536,11
841698948930785281,12
841637574984814592,11
841630402360049664,8
841629279238672384,10
841621150308405248,8
841589811446239233,7
841454868632072192,9
841444352358412288,6
841441439334686720,11
841397475416125441,16
841393637284052993,13
841368682668388352,21
841363241687232512,11
841356630189101056,10
841348142784217089,12
841326124240113667,8
841282545174077441,7
841271599852527616,10
841209468385869826,11
841145661475180544,11
841122874937098240,13
841107082237599744,8
841076366753878016,8
841072845186846720,14
841071259525963776,9
841068898686517248,11
841061247294537729,9
841040840302702593,10
841039312418439169,10
841031293336928256,7
841028742893973505,5
841023743400923136,11
841015745735733252,7
841015162194780163,12
840986696305004544,18
840949534620549123,27
840754976351703040,11
840646512027754496,8
840643058899259392,7
840621539364073472,10
840616870659137536,11
840606679284748288,7
840595717072793600,14
840570512120172545,6
840551636577767424,12
840547863990030337,10
840543589826514944,8
840532767158992896,10
840498482326654976,11
840492685584670720,7
840455745954955268,14
840410958568800256,6
840399721252433921,10
840382388425371649,9
840362904008429568,8
840299547813322752,8
840252205265485824,11
840239449162293248,7
840202439840153601,11
840140558710448128,12
840055889402974209,14
840027039621083137,10
840019512011440128,10
840008324267593728,11
839996101683949568,9
839985680784728064,8
839956477955739650,8
839920775788441601,10
839871531022954496,10
839859991087566848,6
839835652703326210,9
839777791407161345,4
839763635320860676,13
839758990145896449,7
839748949774856193,6
839687635517898752,10
839615884410957824,10
839611782813605888,4
839606689255022592,9
839587890610991110,5
839586777358811136,9
839543997278404615,5
839519837625991170,5
839486622085218304,10
839479556188823553,5
839453053132603393,10
839399059890683904,8
839377902240169985,11
839359395934806016,23
839359392466153472,12
839334670357659649,9
839297682229190656,13
839274723221585920,5
839167765315530753,6
839128659113963520,8
839113418783264769,13
839081791612911617,7
839075704864190464,7
839070649113067520,6
839042843628822528,12
839029872458616832,9
839008488273637376,5
839002165737844736,9
838917366042017792,7
838909593057132544,10
838891939172913152,8
838875567151845376,12
838836209799528449,11
838823319784800260,11
838801411089575936,7
838787893820817410,13
838729127863668736,7
838725896127270912,9
838694410397306880,6
838653125481353217,6
838594400561176576,16
838584138156355584,8
838583365255200768,10
838573291837124609,9
838547944903229440,9
838502392823955457,8
838486287338340357,10
838483408930091008,15
838467163119833090,7
838463133748445184,11
838411280222412801,8
838405578036752385,10
838391371375472640,7
838351406998384640,19
838337928589889536,6
838275091519655936,6
838265948943618048,8
838227107582967810,11
838214986203684865,15
838201329168199680,10
838157582971850752,9
838157451862081536,10
838151832153247744,9
838142189658066944,14
838121654811144192,5
838087034765996032,7
838058350441025536,10
838036364872515585,13
838023988446121986,10
837988244625092610,6
837981005281652736,8
837979405402030080,9
837968787706155008,9
837927102263537664,17
837922561929310208,8
837905118792036352,14
837897417118924800,10
837850095223771137,13
837818629097914369,13
837803780322263040,8
837764136721338369,8
837756102771027969,9
837736605062430724,14
837736587735810048,9
837693391894888449,9
837675604963115008,8
837638613236125698,14
837595426241069057,7
837585854671519744,8
837583172799975424,10
837573841278885889,8
837438315905241088,9
837394619537195010,8
837353181877239808,7
837272722833092608,10
837266998195277824,7
837248141145567232,13
837218423734140928,9
837211762793525248,12
837181453255467013,12
837111855604649984,7
837082796476739585,8
837047303735214082,12
837027100003602434,7
837003252273041408,11
836968581929791489,7
836965440706461696,11
836922460989714432,17
836899714750636033,7
836887994351120385,6
836884240029663232,12
836817306793689089,8
836806978596929536,6
836795887510827008,13
836778907965718528,6
836759813321293824,17
836729220789317632,12
836716362235944961,13
836692862830067716,12
836671066063810561,5
836586782447788032,6
836580467348418561,22
836418222140370949,16
836391627040108548,9
836360513189625856,10
836356240313724928,14
836348700574146560,9
836310391764500480,11
836301425223348224,8
836288889199415296,5
836286867951734786,0
836258856053374977,15
836244667133997060,14
836221119556370432,11
836142583361368067,15
836104826257817600,7
