id,PT_formal
834377199838859264,17
834349265224867842,12
834208621990907905,14
834185397580099584,14
834183933726167041,14
834164576333742081,8
834159154205908996,11
834156746721484805,15
834150658685202435,10
834142946031083520,12
834093356691107842,6
834060111970603008,15
834046285535727616,7
833977386135846912,2
833950557920493568,7
833949382131195904,13
833883619550695424,12
833863788516372480,8
833858803217137664,8
833775273111851008,9
833768444902379520,16
833754778572304386,10
833660750291955713,12
833628383141572608,10
833602075418251265,11
833547832036450304,13
833541772945027072,16
833413414018023426,11
833407665124548609,7
833399689307267072,10
833375253942378497,10
833366278412914692,2
833339690728226818,8
833336010985635840,9
833333601861300228,12
833331600045797377,10
833328367600545792,9
833324023727714308,5
833260944868388865,19
833234197422682112,4
833233171466559488,11
833217546983702528,13
833180255493963776,8
833102875488186368,14
833095553886060544,7
833088728017014785,8
833076000166653953,10
833071345516830721,11
833045216680693761,14
833043415424233472,10
833019578632507393,10
833018664173629441,4
833014724652630016,13
832952889651900416,16
832862794424926211,15
832854687141490689,6
832817171361325056,15
832816921892491264,10
832764432669302784,13
832756522010636288,14
832752491842383872,13
832719527301545985,16
832680999783784453,7
832651741480902656,12
832639955558100993,13
832567777667878914,12
832489289170644995,12
832477243188277248,8
832454595817377793,11
832418330841587712,2
832385592465948672,6
832383067423698946,15
832362937624969216,8
832327482950942720,10
832323703950176256,13
832300524619849728,13
832296070898188288,15
832280423573110789,7
832251137017384961,15
832201314301906946,13
832104640095330304,11
832072027553030145,4
832066726812594177,7
831997329481793536,17
831988558655324160,12
831980920467025920,10
831880319657730049,20
831851025912979456,9
831850623154929664,13
831752439103635458,12
831733364126269441,6
831669359647084544,15
831649488162975744,11
831577752746745856,14
831573996093206528,15
831535046628605954,10
831524907758583812,6
831521875503243268,11
831509041029447680,9
831500571232329728,15
831472715169198080,9
831447934612992000,10
831359313272729601,10
831280241947660288,7
831276789657923586,14
831274709035712512,11
831170608968896512,7
831119090081210368,14
831088546349989888,11
831081094393036800,14
831021800532406272,13
831012780627152900,9
831009330438746113,11
830983203150299137,6
830915643402764290,9
830876027094196226,11
830869085449809921,13
830865560464273408,12
830852221315203073,7
830779909928841219,21
830773315606188034,9
830771279582068736,4
830763391891410944,10
830754013838766080,8
830627561793282048,13
830526044847349761,7
830487817302192128,10
830480276220473344,15
830473093604864001,14
830471485030547457,12
830461351650816002,7
830428493888512001,12
830424746638581761,8
830375058883375105,15
830359477262176256,7
830307173595041793,9
830266108934451200,8
830242277125668868,11
830177883360354304,11
830129988523401216,13
830076445519118337,8
830038682690273280,8
830033373448040448,10
830019984034250754,9
830009246880301056,11
830007682153082880,8
829986015699935232,12
829980748463611905,6
829975718230687745,11
829963623154012161,8
829944517147111426,15
829924387365150721,6
829903146205982720,13
829880143552327680,13
829861214176079879,10
829837341720244224,7
829792501963878402,4
829784959351193600,13
829743578100486145,6
829726639248572417,13
829635964096102400,9
829623456421576705,15
829616588500385793,10
829495395269083136,8
829463371825180674,11
829461307489411072,12
829442205282623489,9
829434732215750657,15
829407000329125891,12
829397662126440449,15
829395678963044353,11
829389350467158016,11
829332712502751232,7
829269504752496640,8
829169301852676096,16
829166951616245761,9
829153100317405184,12
829094986490716162,13
829065022282285057,11
829062432131862528,10
829061587524784129,4
829044266638909440,12
829014434588815361,10
828992319223390208,12
828963030973153280,14
828961704277057536,8
828943021869846529,2
828908957037105152,13
828900488083042304,16
828899364244439045,9
828875519743504384,9
828874692064862208,11
828811477897379841,13
828791663397056514,5
828772606308450307,14
828758298782494726,11
828718846244769797,14
828703966833868800,9
828655161929261057,6
828549606321565696,16
828498237162156032,8
828491163459989504,8
828466458476687361,13
828422619196174337,15
828381470041501697,13
828370155143061504,11
828356714969849856,11
828330734817570816,10
828327956992884739,11
828291872393146368,11
828261659504476161,12
828243201614024704,11
828159044758155264,9
828128809853530112,12
828090784633200643,14
828022334439190528,6
828018526866776065,7
827990246574981120,16
827936760269152257,10
827910089801625600,7
827881101242806272,9
827879530064965637,6
827841132226805760,11
827769593385062400,10
827758594619801601,11
827722053071548418,15
827615257027805189,9
827603956591362048,16
827563353115619328,13
827562424400224256,9
827524116475498496,9
827471578078261248,14
827440044050898944,10
827401352812720128,6
827325439391756289,10
827290571752476676,10
827280469372702721,17
827268640907014149,11
827264200216940545,8
827264118444879873,7
827229873441751040,15
827226082441101312,9
827219810538889216,21
827219539393904641,10
827203677182115840,7
827170217705033728,11
827152092808802304,13
827135726617772033,5
827076619663704064,18
827056463575015424,10
827018774326939648,6
827013003920932865,10
826987737110691840,6
826952942808920064,14
826947229470642177,10
826946870404587521,13
826918089212166144,9
826852575878201344,17
826845739187916803,5
826837521443254272,8
826802647114067968,13
826802338308509696,8
826799776083632129,10
826797404456439810,8
826796147817775105,10
826795996642422784,9
826758247352786944,15
826743405199949824,10
826740826055307264,8
826739646382092289,8
826721757222596608,12
826703252188180480,13
826632736614019073,7
826535568964276226,8
826486335867338754,12
826475900954894339,17
826469522156711937,7
826467658552004608,7
826467102374686720,9
826449213315809280,11
826444020670832640,13
826407205821886466,11
826351350841630720,7
826329687332909056,13
826306892032942080,9
826222736053788673,15
826221726195445761,6
826190034764177408,10
826133149214240768,14
826128828179283968,10
826121486087905281,11
826115277360398336,13
826094159635292161,16
826090098374672385,13
826087552717291524,4
826056122708680704,5
826017134950154241,4
825984395022630912,14
825855923511922688,12
825836735556902913,9
825783129935839232,8
825733517938216960,17
825725441830948864,8
825708891136782338,13
825705539946557441,13
825692116470865921,9
825663309017923585,9
825647275636568064,6
825636722906132484,8
825545019075461124,10
825430523451412480,11
825421983177437184,8
825328750384578561,17
825293528934776832,12
825221905225568256,18
825184219517296641,13
825152547195285504,6
825150798514487297,12
825146417756901376,8
825143989514940420,9
825112914759663617,8
825083738606419968,8
825049742375841792,12
824960412760305664,12
824918169353601024,8
824898724241432576,12
824865775957770240,13
824856999665872896,13
824851682605555712,9
824820755250679808,14
824813020299800577,14
824789282644701185,7
824776960060579841,8
824768048288653312,16
824765157322715136,11
824751190223290370,7
824749324974166016,10
824737436924248070,6
824736173335658497,10
824731152028143616,13
824683883694166016,8
824675805976465409,9
824660509026877440,14
824630529416974336,14
824560048705798145,13
824546492354588673,9
824501317460721665,5
824482226427588609,4
824482001428353029,16
824385667392294913,6
824341706468241408,13
824327148236406785,11
824321613785137152,16
824306066783633409,6
824263307775377409,11
824240484738535424,15
824209694151626752,11
824199050018877442,11
824195184498012160,3
824179182896877568,9
824151583231528961,9
824128428496588802,9
824104215693983744,11
824103795932020737,9
824078360880021506,11
824074570571411456,9
824011888031924225,13
823973901839503360,9
823963842799685632,8
823938619161329664,3
823919563297488897,12
823906960227635205,8
823882062688034819,6
823778089511645184,9
823719733367279617,12
823719556573171712,11
823712430475931649,15
823689796090560513,14
823684492460228612,13
823664994990616576,8
823657830871957513,9
823653431416160257,12
823642746883833856,7
823598020033974273,10
823572513523400704,14
823569439991939073,9
823567105568210946,9
823546285177376768,12
823539328445980672,8
823530870170677250,10
823463548563103744,8
823462785640079360,11
823406533081841665,12
823387578686705669,9
823319331421429761,10
823308154041733121,7
823294173004623874,6
823250604206198784,13
823206162069909506,13
823197035083993088,10
823165418919575553,9
823164353528692736,9
823153243165442048,15
823084309238206464,8
823038171072102401,10
823033460508004352,11
822951277122306049,12
822891201242296323,10
822878743404417025,15
822851309346947072,11
822817280715210754,17
822813011438141441,5
822801174575378432,6
822784299762061313,11
822735739737673729,13
822672497963335680,11
822670091401695236,8
822666293811744769,15
822592668341596160,13
822528334739468288,10
822494190038880257,9
822476496199622659,11
822419658770939904,9
822413370355658752,7
822395786524852224,14
822330348675530752,11
822328835639123975,5
822313257151041539,13
822207614935330817,16
822186636205232130,8
822162162370101249,9
822137071452168192,12
822051062748250112,4
821980533601271808,9
821951826023055360,11
821933226402816000,8
821930187164155906,8
821780158461968401,1
821770001111805954,3
821768896126582789,8
821768117839859712,9
821709982857129985,7
821699417598296065,13
821666045685600256,11
821613186998800384,7
821600525904936960,13
821598266815119362,10
821597997742092289,12
821592090702385153,6
821581635191590912,10
821574589448880128,10
821553727001726977,15
821534506037477376,9
821487298265182208,6
821421616911577088,11
821391657857851393,11
821389122162094080,15
821381936996319233,7
821375025081094144,13
821338089587146752,6
821311103833636865,11
821306194149212170,12
821296441725427712,4
821257898227564544,12
821194972993036288,11
821194068856291328,10
821183038163918848,6
821086167055548416,7
821081858037391361,4
821080864482349057,8
821077076467970048,8
821075405784383492,8
821061475938795520,12
821052183185620992,8
821051950603104257,14
821050912693223428,7
821050668895109121,12
821009348881170432,11
821002335317098496,10
821000762876710913,13
820942675742457856,7
820913728816377857,11
820886109529980928,10
820796571185016832,3
820784838328406016,13
820767587822927872,7
820756200249786368,7
820619739127017473,17
820582393128112128,13
820563729242869760,11
820545479742103552,13
820502522343411712,14
820499532815466496,10
820428036180996096,9
820402870373797888,13
820390614755844096,8
820371505192325122,11
820359936551124993,12
820348081409388544,11
820345109170552832,6
820344749697667072,11
820314111540129792,11
820252405161984002,11
820248486369226752,11
820156746773700608,7
820150538700554240,5
820126431246241792,12
820080500471693312,9
820057669000105985,10
820031421582426112,10
820027714023194624,6
820006547078217729,14
819965004615131136,7
819897717048639488,5
819869683709079558,7
819837189446135808,12
819833918891454464,13
819809207000002560,7
819776111944925185,5
819760259459907584,9
819746071329013762,7
819661494795247617,15
819641355966316544,8
819572164118581248,13
819547040631967744,19
819526860686131200,8
819491672706973696,16
819431285659680773,6
819423666756718593,8
819353466485309440,13
819352387924135937,15
819348494767058944,12
819261870636941313,16
819239978597285897,8
